id,sid,question_id,question,answer,sample_solution,rubric,label,level
37107_chemie_cck02-13,37107,chemie_cck02-13,Begründe deine Auswahl.,"Anziehungskraft ist höher , weil umso mehr Teilchen umso schneller und wahrscheinlich ist es das die Reaktion abläuft
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
31101_chemie_cck02-13,31101,chemie_cck02-13,Begründe deine Auswahl.,"Wenn es zwei Edukte A und B gibt , die miteinander reagieren können und die Wahrscheinlichkeit eines Zusammenstoßes derer Teilchen höher ist als die der Edukte C und D könnte es bei A und B zu einem erfolgreichen , oder auch effektiven Zusammenstoß kommen .
Dieser Zusammenstoß führt somit auch schneller zu einer Reaktion als die der Edukte C und D , da ihre höhere St0ßwahrscheinlichkeit schneller zu einem Stoß und somit auch zu einer Reaktion führt .
Somit ist die Reaktionsgeschwindigkeit ebenfalls höher , wenn die Stoßwahrscheinlichkeit höher ist .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
39119_chemie_cck02-13,39119,chemie_cck02-13,Begründe deine Auswahl.,"In einer Reaktion stoßen Teilchen aneinander .
In einer schnellen Reaktion ist dies also wahrscheinlicher als bei einer langsamen Reaktion .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
29103_chemie_cck02-13,29103,chemie_cck02-13,Begründe deine Auswahl.,"Eine Reaktion erfolgt durch einen Starken Zusammenstoß .
Je stärker dieser ist , desto größer ist auch das Ergebnis , sprich die Reaktion .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
38110_chemie_cck02-13,38110,chemie_cck02-13,Begründe deine Auswahl.,"Wenn die Wahrscheinlichkeit hoch ist , dass sich die Teilchen treffen und reagieren können , wird das auch öfter passieren .
Daher meine Antwort
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
43103_chemie_cck02-13,43103,chemie_cck02-13,Begründe deine Auswahl.,"je eher die Teilchen auf einander stoßen , desto schneller läuft die Reaktionsgeschwindigkeit
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
34106_chemie_cck02-13,34106,chemie_cck02-13,Begründe deine Auswahl.,"Die Reaktionsgeschwindigkeit ist höhe , wenn die Teilchen eine höhere Stoßwarscheinlichkeit haben , weil die Teilchen öfter zusammenstoßen .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
38109_chemie_cck02-13,38109,chemie_cck02-13,Begründe deine Auswahl.,"Vermutung , da kein Bezug zur Reaktionsgeschwindigkeit im Text hergestellt worden ist .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
43104_chemie_cck02-13,43104,chemie_cck02-13,Begründe deine Auswahl.,"Wenn mehr Teilchen da sind , können auch mehr reagieren
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
38106_chemie_cck02-13,38106,chemie_cck02-13,Begründe deine Auswahl.,"Je öfter die Modelle aufeinander treffen desto schneller wird die reaktionsgeschwindigkeit
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
39101_chemie_cck02-13,39101,chemie_cck02-13,Begründe deine Auswahl.,",
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
43109_chemie_cck02-13,43109,chemie_cck02-13,Begründe deine Auswahl.,"Wie ich es bereits mehrere Male erklärt habe kommt es zu einer chemischen Reaktion , wenn die Teilchen , also die Edukte zusammenstoßen und umso schneller sich die Konzentration der Edukte ändert , umso höher ist dadurch auch die Reaktionssgeschwindigkeit der Reaktion .
Am Anfang der Reaktion gibt es viele Edukte , die dadurch auch öfter zusammenstoßen , ganz einfach gesagt , wenn viele Menschen blind durch einen Raum laufen ist die Wahrscheinlichkeit , das ich mit jemand anderem Zusammenstoße höher , desto mehr Menschen sich in dem Raum befinden .
Jedoch wird erst eine Aktivierungsenergie benötigt , damit beim Aufprall genügend Energie vorhanden ist , dass die Reaktion Stattfinden kann .
Ebenso hat der Druck , die Temperatur oder bestimmte Katalysatoren einen Einfluss auf die Teilchen , sodass die Wahrscheinlichkeit erhöht wird , dass Teilchen zusammenstoßen .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
39105_chemie_cck02-13,39105,chemie_cck02-13,Begründe deine Auswahl.,"D weil je öfter sie zusammen stoßen desto höher ist die Wahrscheinlichkeit , dass sie miteinander reagieren .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
27120_chemie_cck02-13,27120,chemie_cck02-13,Begründe deine Auswahl.,"Je höher die Stoßwahrscheinlichkeit ist , desto höher ist auch die Wahrscheinlichkeit das es einen erfolgreichen Zusammenstoß gibt wodurch auch die Reaktionsgeschwindigkeit steigt .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
43110_chemie_cck02-13,43110,chemie_cck02-13,Begründe deine Auswahl.,"Je schneller sie sich bewegen , desto wahrscheinlicher ist es , dass sie mit einen anderen Teilchen zusammenstoßen , somit nimmt die Reaktionsgeschwindigkeit zu .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
29105_chemie_cck02-13,29105,chemie_cck02-13,Begründe deine Auswahl.,"Eine Reaktion wird als erfolgreicher Zusammenstoß zweier Teile angesehen .
Da die Reaktionsgeschwindigkeit höher ist , wenn mehr Kollisionen stattfinden , ist sie bei einer höheren Stoßwahrscheinlichkeit höher .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
37112_chemie_cck02-13,37112,chemie_cck02-13,Begründe deine Auswahl.,"Weil ich es mir gedacht habe , da die stoßwahrscheinlichkeit wichtig für die Reaktion ist
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
33108_chemie_cck02-13,33108,chemie_cck02-13,Begründe deine Auswahl.,"Ich bin mir ziemlich sicher dass das die richtige ist da Ich glaube dass sie es ist
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
28109_chemie_cck02-13,28109,chemie_cck02-13,Begründe deine Auswahl.,"Man kann sich das Ganze so vorstellen : Von dem Reaktant A und Reaktant B gibt es sehr viele „ auf einem Haufen “ , sodass die Stoßwahrscheinlichkeit sehr hoch ist .
Wie wir schon gelernt haben , hängt die Reaktionsgeschwindigkeit auch von der Konzentration der Stoffe zusammen .
Wenn die Konzentration hoch ist , ist auch die Reaktionsgeschwindigkeit hoch .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
41117_chemie_cck02-13,41117,chemie_cck02-13,Begründe deine Auswahl.,"Also es ist so , je höher die Stoßwahrscheinlichkeit , desto höher die Reaktionsgeschwindigkeit .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,1
38126_chemie_cck02-13,38126,chemie_cck02-13,Begründe deine Auswahl.,"weil umso öfter dienteilchen gegeneinander stossen , destomehr reaktionen gibt es .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
34116_chemie_cck02-13,34116,chemie_cck02-13,Begründe deine Auswahl.,"Wenn es viele A- und B-Teilchen gibt , die miteinander reagieren können , ist die Wahrscheinlichkeit sehr hoch , dass sie aufeinander treffen .
Wenn die Wahrscheinlichkeit sehr hoch ist , passieren viele Stoßreaktionen in der gleichen Zeit , als wenn die Wahrscheinlichkeit niedriger ist und somit weniger Reaktionen in der gleiche Zeit passieren .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,0
37116_chemie_cck02-13,37116,chemie_cck02-13,Begründe deine Auswahl.,"Wenn es wahrscheinlicher ist dass zwei Teilchen Zusammenstoßen steigt die gesamte reaktionsgeschwindigkeit weil mehrere einzelne Teilchen öfter reagieren und es damit schneller geht .
","Eine erhöhte Stoßwahrscheinlichkeit durch das Vorliegen mehrerer Teilchen erhöht auch die Wahrscheinlichkeit erfolgreicher Zusammenstöße, die zu einer Reaktion führen und letztlich Einfluss auf die Reaktionsgeschwindigkeit nehmen.","{""0"": ""Die Sch\u00fcler:innen stellen keinen Zusammenhang zwischen der Sto\u00dfwahrscheinlichkeit, der Effektivit\u00e4t einer Kollision und der Reaktionsgeschwindigkeit her."", ""1"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen der generellen Sto\u00dfwahrscheinlichkeit (h\u00e4ufigere Kollisionen) und der Reaktionsgeschwindigkeit her."", ""2"": ""Die Sch\u00fcler:innen stellen einen Zusammenhang zwischen Sto\u00dfwahrscheinlichkeit, der damit verbundenen Wahrscheinlichkeit effektiver Zusammenst\u00f6\u00dfe und der Reaktionsgeschwindigkeit her.""}",CCK02-13,2
